selector_id,segment,horizon,support_weeks,challenger_mean,b0_mean,mean_spread,challenger_median,b0_median,median_spread,challenger_cvar10,b0_cvar10,cvar_delta,challenger_p10,b0_p10,challenger_top10_mean,b0_top10_mean,challenger_tail_ratio10,b0_tail_ratio10,challenger_stop_rate_pct,b0_stop_rate_pct,stop_delta_pct,challenger_one_pick_ruins_pct,b0_one_pick_ruins_pct,one_pick_ruins_delta_pct
actionable_agent_ridge_w2_distinct_industry,train_oof,W2,6,-2.5386722222222216,-1.4596722222222223,-1.0790000000000002,-0.9506166666666667,-1.6567333333333334,-2.0113999999999996,-15.121466666666665,-10.141233333333334,-4.980233333333331,-9.089633333333332,-9.606533333333333,4.768633333333333,13.6653,0.31535521245734544,1.3474988249292492,27.777777777777775,27.777777777777775,1.850371707708594e-15,0.0,0.0,0.0
actionable_agent_ridge_w2_distinct_industry,train_oof,W4,6,-2.933888888888888,-0.6887944444444445,-2.2450944444444447,-0.4069666666666665,-3.1863499999999996,-0.6267166666666667,-18.971533333333333,-10.1525,-8.819033333333334,-10.697233333333333,-8.873283333333333,3.1223666666666663,18.650966666666665,0.16458167148675382,1.8370811786916195,49.99999999999999,33.33333333333333,16.666666666666664,25.0,25.0,0.0
actionable_agent_ridge_w2_distinct_industry,train_oof,W3,6,-3.3141777777777777,-0.3965388888888894,-2.9176388888888884,-0.7166333333333332,-1.735266666666667,-0.7657499999999997,-19.767033333333334,-11.821866666666665,-7.945166666666669,-11.85115,-9.609,4.3825666666666665,18.964499999999997,0.22171089575066902,1.6041882838581611,44.44444444444444,27.777777777777775,16.666666666666664,25.0,33.333333333333336,-8.333333333333332
actionable_agent_ridge_w2_portfolio_aware,train_oof,W1,6,0.5035222222222221,0.5447444444444446,-0.04122222222222205,0.6826000000000002,-0.21776666666666655,0.16384999999999983,-6.567,-4.733366666666667,-1.8336333333333332,-3.27335,-4.3074,5.4311,9.125866666666667,0.8270290848180295,1.9279864226308265,22.22222222222222,16.666666666666664,5.555555555555555,0.0,0.0,0.0
actionable_agent_ridge_w2_portfolio_aware,train_oof,W2,6,-3.290244444444444,-1.4596722222222223,-1.8305722222222223,-1.2360666666666669,-1.6567333333333334,-2.9975833333333335,-15.121466666666665,-10.141233333333334,-4.980233333333331,-9.870433333333331,-9.606533333333333,2.3916999999999997,13.6653,0.15816587456243222,1.3474988249292492,33.33333333333333,27.777777777777775,5.555555555555557,0.0,0.0,0.0
actionable_agent_ridge_w2_portfolio_aware,train_oof,W4,6,-3.125838888888888,-0.6887944444444445,-2.4370444444444446,0.06579999999999986,-3.1863499999999996,-2.4890833333333333,-18.971533333333333,-10.1525,-8.819033333333334,-12.518016666666668,-8.873283333333333,4.623566666666666,18.650966666666665,0.24371075260126573,1.8370811786916195,50.0,33.33333333333333,16.666666666666664,0.0,25.0,-25.0
actionable_agent_ridge_w2_portfolio_aware,train_oof,W3,6,-3.374955555555555,-0.3965388888888894,-2.9784166666666674,-1.7511333333333332,-1.735266666666667,-1.4621666666666664,-19.767033333333334,-11.821866666666665,-7.945166666666669,-11.790216666666666,-9.609,3.942133333333333,18.964499999999997,0.19942969017438122,1.6041882838581611,44.44444444444444,27.777777777777775,16.666666666666664,25.0,33.333333333333336,-8.333333333333332
actionable_agent_ridge_w2_pure_rank,train_oof,W1,6,0.7163277777777778,0.5447444444444446,0.17158333333333334,0.6826000000000002,-0.21776666666666655,0.8022666666666665,-5.290166666666667,-4.733366666666667,-0.5568,-2.6349333333333336,-4.3074,5.4311,9.125866666666667,1.0266406225386724,1.9279864226308265,22.22222222222222,16.666666666666664,5.555555555555555,0.0,0.0,0.0
actionable_agent_ridge_w2_pure_rank,train_oof,W2,6,-2.1725888888888885,-1.4596722222222223,-0.7129166666666668,-1.2360666666666669,-1.6567333333333334,-0.3081333333333335,-8.415533333333332,-10.141233333333334,1.7257000000000016,-6.517466666666666,-9.606533333333333,2.3916999999999997,13.6653,0.28420064483930507,1.3474988249292492,27.777777777777775,27.777777777777775,0.0,0.0,0.0,0.0
actionable_agent_ridge_w2_pure_rank,train_oof,W4,6,-2.218488888888889,-0.6887944444444445,-1.529694444444444,0.06579999999999986,-3.1863499999999996,-1.5923166666666662,-13.527433333333333,-10.1525,-3.374933333333333,-9.795966666666667,-8.873283333333333,4.623566666666666,18.650966666666665,0.34179186492633484,1.8370811786916195,44.44444444444445,33.33333333333333,11.11111111111111,0.0,25.0,-25.0
actionable_agent_ridge_w2_pure_rank,train_oof,W3,6,-2.1269555555555555,-0.3965388888888894,-1.7304166666666665,-1.7511333333333332,-1.735266666666667,0.8883499999999998,-12.279033333333333,-11.821866666666665,-0.4571666666666676,-8.046216666666666,-9.609,3.942133333333333,18.964499999999997,0.3210459020932701,1.6041882838581611,38.88888888888889,27.777777777777775,11.11111111111111,25.0,33.333333333333336,-8.333333333333332
actionable_agent_ridge_w4_distinct_industry,train_oof,W1,7,0.6751285714285711,1.2542809523809524,-0.5791523809523811,-0.9112333333333336,1.7055,-1.8060000000000005,-6.567,-4.733366666666667,-1.8336333333333332,-5.69642,-4.222206666666667,11.341733333333332,9.125866666666667,1.727079843662758,1.9279864226308265,23.809523809523807,19.047619047619047,4.761904761904762,25.0,0.0,25.0
actionable_agent_ridge_w4_distinct_industry,train_oof,W2,7,-0.337795238095238,0.38847619047619064,-0.7262714285714288,-1.9379333333333333,0.048166666666666615,-1.9861,-15.121466666666665,-10.141233333333334,-4.980233333333331,-9.070846666666665,-9.499593333333333,12.230966666666667,13.6653,0.8088479071694987,1.3474988249292492,33.33333333333333,28.57142857142857,4.761904761904763,0.0,0.0,0.0
actionable_agent_ridge_w4_distinct_industry,train_oof,W4,7,1.499638095238095,3.982823809523809,-2.4831857142857143,-6.105366666666668,-0.8960333333333329,-5.209333333333335,-18.971533333333333,-10.1525,-8.819033333333334,-14.066213333333332,-8.617439999999998,20.775266666666663,32.01253333333333,1.0950757802040247,3.153167528523352,52.38095238095237,33.333333333333336,19.04761904761905,0.0,25.0,-25.0
actionable_agent_ridge_w4_distinct_industry,train_oof,W3,7,-0.7618761904761903,1.8219761904761902,-2.58385238095238,-4.9532333333333325,0.6569666666666666,-5.9376,-19.767033333333334,-11.821866666666665,-7.945166666666669,-12.132273333333332,-9.166426666666666,19.8038,18.964499999999997,1.0018599992242976,1.6041882838581611,42.85714285714285,28.57142857142857,14.285714285714285,0.0,33.333333333333336,-33.33333333333333
actionable_agent_ridge_w4_portfolio_aware,train_oof,W1,7,-1.5140000000000005,1.2542809523809524,-2.7682809523809526,-3.9470333333333336,1.7055,-1.8060000000000005,-11.438233333333335,-4.733366666666667,-6.704866666666668,-8.811053333333334,-4.222206666666667,11.341733333333332,9.125866666666667,0.9915633824570809,1.9279864226308265,33.333333333333336,19.047619047619047,14.285714285714285,25.0,0.0,25.0
actionable_agent_ridge_w4_portfolio_aware,train_oof,W2,7,-3.6978904761904765,0.38847619047619064,-4.0863666666666685,-4.761166666666667,0.048166666666666615,-1.9861,-20.637133333333335,-10.141233333333334,-10.4959,-13.616173333333332,-9.499593333333333,9.480666666666666,13.6653,0.4593984306605891,1.3474988249292492,42.857142857142854,28.57142857142857,14.285714285714285,0.0,0.0,0.0
actionable_agent_ridge_w4_portfolio_aware,train_oof,W4,7,-1.019519047619047,3.982823809523809,-5.002342857142856,-7.0899,-0.8960333333333329,-3.3749333333333347,-13.527433333333335,-10.1525,-3.3749333333333347,-11.888573333333333,-8.617439999999998,20.282666666666668,32.01253333333333,1.4993728793094525,3.153167528523352,57.14285714285714,33.333333333333336,23.809523809523807,0.0,25.0,-25.0
actionable_agent_ridge_w4_portfolio_aware,train_oof,W3,7,-2.907566666666667,1.8219761904761902,-4.729542857142856,-5.280633333333333,0.6569666666666666,-0.8257333333333321,-13.363733333333334,-11.821866666666665,-1.5418666666666692,-12.712913333333333,-9.166426666666666,19.081599999999998,18.964499999999997,1.4278644690106554,1.6041882838581611,52.38095238095239,28.57142857142857,23.809523809523807,0.0,33.333333333333336,-33.33333333333333
actionable_agent_ridge_w4_pure_rank,train_oof,W1,7,-3.2966952380952383,1.2542809523809524,-4.550976190476191,-3.9470333333333336,1.7055,-1.8060000000000005,-11.438233333333335,-4.733366666666667,-6.704866666666668,-8.811053333333334,-4.222206666666667,4.597533333333334,9.125866666666667,0.4019443562088551,1.9279864226308265,38.095238095238095,19.047619047619047,19.047619047619047,40.0,0.0,40.0
actionable_agent_ridge_w4_pure_rank,train_oof,W2,7,-6.247538095238096,0.38847619047619064,-6.636014285714287,-8.366866666666667,0.048166666666666615,-1.9861,-20.637133333333335,-10.141233333333334,-10.4959,-13.616173333333332,-9.499593333333333,9.3214,13.6653,0.4516809505196135,1.3474988249292492,47.61904761904762,28.57142857142857,19.047619047619047,0.0,0.0,0.0
actionable_agent_ridge_w4_pure_rank,train_oof,W4,7,-3.8112285714285714,3.982823809523809,-7.79405238095238,-7.0899,-0.8960333333333329,-3.3749333333333347,-13.527433333333335,-10.1525,-3.3749333333333347,-11.888573333333333,-8.617439999999998,20.282666666666668,32.01253333333333,1.4993728793094525,3.153167528523352,61.9047619047619,33.333333333333336,28.57142857142857,0.0,25.0,-25.0
actionable_agent_ridge_w4_pure_rank,train_oof,W3,7,-4.988195238095238,1.8219761904761902,-6.8101714285714285,-8.0783,0.6569666666666666,-0.8257333333333321,-13.363733333333334,-11.821866666666665,-1.5418666666666692,-12.712913333333333,-9.166426666666666,19.081599999999998,18.964499999999997,1.4278644690106554,1.6041882838581611,57.14285714285714,28.57142857142857,28.57142857142857,0.0,33.333333333333336,-33.33333333333333
actionable_f1_elastic_w1_distinct_industry,train_oof,W1,6,-1.6565111111111108,0.5447444444444446,-2.2012555555555555,-3.310883333333333,-0.21776666666666655,-1.5301833333333332,-5.483066666666667,-4.733366666666667,-0.7496999999999998,-5.045,-4.3074,5.8325000000000005,9.125866666666667,1.0637295430780829,1.9279864226308265,22.22222222222222,16.666666666666664,5.555555555555555,25.0,0.0,25.0
actionable_f1_elastic_w1_distinct_industry,train_oof,W2,6,-4.813155555555556,-1.4596722222222223,-3.3534833333333345,-7.401283333333334,-1.6567333333333334,-1.2608000000000008,-8.3506,-10.141233333333334,1.790633333333334,-8.289283333333334,-9.606533333333333,1.3705666666666667,13.6653,0.16412792693538988,1.3474988249292492,33.33333333333333,27.777777777777775,5.555555555555555,0.0,0.0,0.0
actionable_f1_elastic_w1_distinct_industry,train_oof,W4,6,-3.9956333333333327,-0.6887944444444445,-3.30683888888889,-4.94235,-3.1863499999999996,-1.9125166666666664,-12.288866666666665,-10.1525,-2.1363666666666656,-10.785799999999998,-8.873283333333333,6.3523,18.650966666666665,0.5169150396293665,1.8370811786916195,44.44444444444444,33.33333333333333,11.11111111111111,25.0,25.0,0.0
actionable_f1_elastic_w1_distinct_industry,train_oof,W3,6,-4.319305555555554,-0.3965388888888894,-3.9227666666666665,-6.793783333333333,-1.735266666666667,-2.1744833333333324,-11.009799999999998,-11.821866666666665,0.8120666666666665,-10.149166666666666,-9.609,6.169900000000001,18.964499999999997,0.560400733891624,1.6041882838581611,38.888888888888886,27.777777777777775,11.11111111111111,0.0,33.333333333333336,-33.33333333333333
actionable_f1_elastic_w1_portfolio_aware,train_oof,W1,6,-1.8069499999999998,0.5447444444444446,-2.3516944444444445,-2.7944166666666668,-0.21776666666666655,-1.5301833333333332,-6.154699999999999,-4.733366666666667,-1.4213333333333322,-5.818883333333333,-4.3074,5.8325000000000005,9.125866666666667,0.9476497635953014,1.9279864226308265,27.777777777777775,16.666666666666664,11.11111111111111,25.0,0.0,25.0
actionable_f1_elastic_w1_portfolio_aware,train_oof,W2,6,-5.045616666666667,-1.4596722222222223,-3.585944444444445,-7.477533333333334,-1.6567333333333334,-1.2608000000000008,-10.714033333333333,-10.141233333333334,-0.5727999999999991,-9.54045,-9.606533333333333,2.3916999999999997,13.6653,0.22323059165393672,1.3474988249292492,38.888888888888886,27.777777777777775,11.111111111111112,0.0,0.0,0.0
actionable_f1_elastic_w1_portfolio_aware,train_oof,W4,6,-4.315138888888889,-0.6887944444444445,-3.6263444444444453,-7.647550000000001,-3.1863499999999996,-2.984466666666667,-12.288866666666665,-10.1525,-2.1363666666666656,-10.785799999999998,-8.873283333333333,6.3523,18.650966666666665,0.5169150396293665,1.8370811786916195,55.55555555555555,33.33333333333333,22.22222222222222,0.0,25.0,-25.0
actionable_f1_elastic_w1_portfolio_aware,train_oof,W3,6,-4.492144444444444,-0.3965388888888894,-4.095605555555554,-8.383283333333333,-1.735266666666667,-2.921599999999999,-11.009799999999998,-11.821866666666665,0.8120666666666665,-10.149166666666666,-9.609,6.169900000000001,18.964499999999997,0.560400733891624,1.6041882838581611,50.0,27.777777777777775,22.22222222222222,0.0,33.333333333333336,-33.33333333333333
actionable_f1_elastic_w1_pure_rank,train_oof,W1,6,-1.4691944444444445,0.5447444444444446,-2.0139388888888887,-2.2968333333333333,-0.21776666666666655,-0.5169166666666665,-6.154699999999999,-4.733366666666667,-1.4213333333333322,-5.3031999999999995,-4.3074,5.8325000000000005,9.125866666666667,0.9476497635953014,1.9279864226308265,22.22222222222222,16.666666666666664,5.555555555555555,25.0,0.0,25.0
actionable_f1_elastic_w1_pure_rank,train_oof,W2,6,-4.048166666666667,-1.4596722222222223,-2.588494444444444,-4.4851833333333335,-1.6567333333333334,-0.9602166666666669,-10.714033333333333,-10.141233333333334,-0.5727999999999991,-9.54045,-9.606533333333333,2.3916999999999997,13.6653,0.22323059165393672,1.3474988249292492,33.33333333333333,27.777777777777775,5.555555555555557,25.0,0.0,25.0
actionable_f1_elastic_w1_pure_rank,train_oof,W4,6,-3.552750000000001,-0.6887944444444445,-2.863955555555556,-5.7296000000000005,-3.1863499999999996,-2.984466666666667,-12.288866666666665,-10.1525,-2.1363666666666656,-10.416583333333332,-8.873283333333333,6.3523,18.650966666666665,0.5169150396293665,1.8370811786916195,50.0,33.33333333333333,16.666666666666664,0.0,25.0,-25.0
actionable_f1_elastic_w1_pure_rank,train_oof,W3,6,-3.379488888888888,-0.3965388888888894,-2.982949999999999,-6.206083333333334,-1.735266666666667,-2.921599999999999,-9.288533333333332,-11.821866666666665,2.533333333333333,-8.988399999999999,-9.609,6.169900000000001,18.964499999999997,0.6642491100137806,1.6041882838581611,44.44444444444445,27.777777777777775,16.666666666666664,25.0,33.333333333333336,-8.333333333333332
actionable_f1_elastic_w2_distinct_industry,train_oof,W1,6,0.6266611111111111,0.5447444444444446,0.08191666666666671,0.8557833333333333,-0.21776666666666655,0.4350666666666667,-5.483066666666667,-4.733366666666667,-0.7496999999999998,-3.8313166666666665,-4.3074,5.8325,9.125866666666667,1.0637295430780827,1.9279864226308265,22.22222222222222,16.666666666666664,5.555555555555555,33.333333333333336,0.0,33.33333333333333
actionable_f1_elastic_w2_distinct_industry,train_oof,W2,6,-2.0248722222222217,-1.4596722222222223,-0.5651999999999999,-0.79525,-1.6567333333333334,0.9891000000000003,-8.350599999999998,-10.141233333333334,1.7906333333333357,-8.348966666666666,-9.606533333333333,4.768633333333333,13.6653,0.5710527786426525,1.3474988249292492,33.33333333333333,27.777777777777775,5.555555555555555,33.333333333333336,0.0,33.33333333333333
actionable_f1_elastic_w2_distinct_industry,train_oof,W4,6,-1.2312611111111114,-0.6887944444444445,-0.542466666666667,-1.2809666666666668,-3.1863499999999996,1.7231333333333327,-9.282733333333333,-10.1525,0.869766666666667,-7.15015,-8.873283333333333,6.3523,18.650966666666665,0.684313528342945,1.8370811786916195,44.44444444444445,33.33333333333333,11.11111111111111,33.333333333333336,25.0,8.333333333333332
actionable_f1_elastic_w2_distinct_industry,train_oof,W3,6,-2.0282666666666667,-0.3965388888888894,-1.6317277777777777,-3.147533333333333,-1.735266666666667,-0.23881666666666757,-11.0098,-11.821866666666665,0.8120666666666647,-8.2135,-9.609,6.169900000000001,18.964499999999997,0.5604007338916239,1.6041882838581611,44.44444444444445,27.777777777777775,16.666666666666664,50.0,33.333333333333336,16.666666666666668
actionable_f1_elastic_w2_portfolio_aware,train_oof,W1,6,-1.1518666666666666,0.5447444444444446,-1.6966111111111115,-0.8291666666666667,-0.21776666666666655,0.4350666666666667,-6.154699999999999,-4.733366666666667,-1.4213333333333322,-5.818883333333333,-4.3074,5.8325,9.125866666666667,0.9476497635953012,1.9279864226308265,27.777777777777775,16.666666666666664,11.11111111111111,50.0,0.0,50.0
actionable_f1_elastic_w2_portfolio_aware,train_oof,W2,6,-4.29565,-1.4596722222222223,-2.835977777777778,-5.2276333333333325,-1.6567333333333334,0.9891000000000003,-10.714033333333333,-10.141233333333334,-0.5727999999999991,-9.54045,-9.606533333333333,2.3916999999999997,13.6653,0.22323059165393672,1.3474988249292492,38.888888888888886,27.777777777777775,11.111111111111112,25.0,0.0,25.0
actionable_f1_elastic_w2_portfolio_aware,train_oof,W4,6,-3.103255555555556,-0.6887944444444445,-2.414461111111112,-5.884183333333334,-3.1863499999999996,-0.2021833333333336,-9.282733333333333,-10.1525,0.869766666666667,-8.913516666666666,-8.873283333333333,6.3523,18.650966666666665,0.684313528342945,1.8370811786916195,50.0,33.33333333333333,16.666666666666664,25.0,25.0,0.0
actionable_f1_elastic_w2_portfolio_aware,train_oof,W3,6,-3.846922222222222,-0.3965388888888894,-3.4503833333333334,-6.74775,-1.735266666666667,-0.9859333333333331,-11.0098,-11.821866666666665,0.8120666666666647,-9.849033333333333,-9.609,6.169900000000001,18.964499999999997,0.5604007338916239,1.6041882838581611,50.0,27.777777777777775,22.22222222222222,25.0,33.333333333333336,-8.333333333333332
actionable_f1_elastic_w2_pure_rank,train_oof,W1,6,-1.1197166666666665,0.5447444444444446,-1.6644611111111114,-0.8291666666666667,-0.21776666666666655,0.5315166666666666,-6.154699999999999,-4.733366666666667,-1.4213333333333322,-5.722433333333333,-4.3074,5.8325,9.125866666666667,0.9476497635953012,1.9279864226308265,27.777777777777775,16.666666666666664,11.11111111111111,50.0,0.0,50.0
actionable_f1_elastic_w2_pure_rank,train_oof,W2,6,-4.306472222222222,-1.4596722222222223,-2.8468000000000004,-5.235766666666667,-1.6567333333333334,0.9566333333333332,-10.714033333333333,-10.141233333333334,-0.5727999999999991,-9.564783333333333,-9.606533333333333,2.3916999999999997,13.6653,0.22323059165393672,1.3474988249292492,38.888888888888886,27.777777777777775,11.111111111111112,25.0,0.0,25.0
actionable_f1_elastic_w2_pure_rank,train_oof,W4,6,-3.8107055555555562,-0.6887944444444445,-3.1219111111111117,-5.884183333333334,-3.1863499999999996,-2.3245333333333336,-13.527433333333333,-10.1525,-3.374933333333333,-11.035866666666667,-8.873283333333333,6.3523,18.650966666666665,0.46958649460479074,1.8370811786916195,50.0,33.33333333333333,16.666666666666664,25.0,25.0,0.0
actionable_f1_elastic_w2_pure_rank,train_oof,W3,6,-4.05846111111111,-0.3965388888888894,-3.661922222222222,-6.74775,-1.735266666666667,-0.9859333333333331,-12.279033333333333,-11.821866666666665,-0.4571666666666676,-10.483649999999999,-9.609,6.169900000000001,18.964499999999997,0.5024744075945176,1.6041882838581611,50.0,27.777777777777775,22.22222222222222,25.0,33.333333333333336,-8.333333333333332
actionable_f1_elastic_w4_distinct_industry,train_oof,W1,7,-0.009252380952380885,1.2542809523809524,-1.263533333333333,1.1977666666666666,1.7055,-1.8336333333333332,-6.567,-4.733366666666667,-1.8336333333333332,-4.891539999999999,-4.222206666666667,5.608966666666667,9.125866666666667,0.8541140043652607,1.9279864226308265,33.333333333333336,19.047619047619047,14.285714285714285,0.0,0.0,0.0
actionable_f1_elastic_w4_distinct_industry,train_oof,W2,7,-1.1302619047619042,0.38847619047619064,-1.5187380952380958,0.4270333333333329,0.048166666666666615,-3.2752000000000017,-15.121466666666665,-10.141233333333334,-4.980233333333331,-9.643446666666666,-9.499593333333333,8.202166666666667,13.6653,0.5424187248150533,1.3474988249292492,47.61904761904761,28.57142857142857,19.047619047619047,0.0,0.0,0.0
actionable_f1_elastic_w4_distinct_industry,train_oof,W4,7,1.0332714285714277,3.982823809523809,-2.949552380952381,-2.8824333333333327,-0.8960333333333329,-5.319733333333335,-18.971533333333333,-10.1525,-8.819033333333334,-11.842553333333331,-8.617439999999998,26.692799999999995,32.01253333333333,1.4069922304645905,3.153167528523352,57.14285714285714,33.333333333333336,23.809523809523814,50.0,25.0,25.0
actionable_f1_elastic_w4_distinct_industry,train_oof,W3,7,-1.4049285714285717,1.8219761904761902,-3.226904761904762,0.5433000000000003,0.6569666666666666,-4.874866666666667,-19.767033333333334,-11.821866666666665,-7.945166666666669,-11.075193333333331,-9.166426666666666,10.792133333333332,18.964499999999997,0.5459662636949398,1.6041882838581611,52.38095238095237,28.57142857142857,23.809523809523807,0.0,33.333333333333336,-33.33333333333333
actionable_f1_elastic_w4_portfolio_aware,train_oof,W1,6,-1.2594555555555553,0.5447444444444446,-1.8041999999999998,-0.29236666666666683,-0.21776666666666655,-0.5322666666666667,-6.154699999999999,-4.733366666666667,-1.4213333333333322,-5.722433333333333,-4.3074,3.2750999999999997,9.125866666666667,0.5321299169740199,1.9279864226308265,33.33333333333333,16.666666666666664,16.666666666666664,33.333333333333336,0.0,33.33333333333333
actionable_f1_elastic_w4_portfolio_aware,train_oof,W2,6,-4.216916666666666,-1.4596722222222223,-2.7572444444444444,-5.1524,-1.6567333333333334,-0.6649,-10.714033333333333,-10.141233333333334,-0.5727999999999991,-9.564783333333333,-9.606533333333333,2.3916999999999997,13.6653,0.22323059165393672,1.3474988249292492,44.44444444444444,27.777777777777775,16.666666666666664,0.0,0.0,0.0
actionable_f1_elastic_w4_portfolio_aware,train_oof,W4,6,-5.695216666666667,-0.6887944444444445,-5.0064222222222226,-6.920350000000001,-3.1863499999999996,-5.5116,-13.527433333333333,-10.1525,-3.374933333333333,-11.035866666666667,-8.873283333333333,4.623566666666666,18.650966666666665,0.34179186492633484,1.8370811786916195,55.55555555555555,33.33333333333333,22.222222222222225,20.0,25.0,-4.999999999999999
actionable_f1_elastic_w4_portfolio_aware,train_oof,W3,6,-4.973466666666666,-0.3965388888888894,-4.576927777777778,-6.679466666666666,-1.735266666666667,-3.309883333333333,-12.279033333333333,-11.821866666666665,-0.4571666666666676,-10.483649999999999,-9.609,3.942133333333333,18.964499999999997,0.3210459020932701,1.6041882838581611,55.55555555555555,27.777777777777775,27.777777777777775,0.0,33.333333333333336,-33.33333333333333
actionable_f1_elastic_w4_pure_rank,train_oof,W1,6,-1.2594555555555553,0.5447444444444446,-1.8041999999999998,-0.29236666666666683,-0.21776666666666655,-0.5322666666666667,-6.154699999999999,-4.733366666666667,-1.4213333333333322,-5.722433333333333,-4.3074,3.2750999999999997,9.125866666666667,0.5321299169740199,1.9279864226308265,33.33333333333333,16.666666666666664,16.666666666666664,33.333333333333336,0.0,33.33333333333333
actionable_f1_elastic_w4_pure_rank,train_oof,W2,6,-4.216916666666666,-1.4596722222222223,-2.7572444444444444,-5.1524,-1.6567333333333334,-0.6649,-10.714033333333333,-10.141233333333334,-0.5727999999999991,-9.564783333333333,-9.606533333333333,2.3916999999999997,13.6653,0.22323059165393672,1.3474988249292492,44.44444444444444,27.777777777777775,16.666666666666664,0.0,0.0,0.0
actionable_f1_elastic_w4_pure_rank,train_oof,W4,6,-5.695216666666667,-0.6887944444444445,-5.0064222222222226,-6.920350000000001,-3.1863499999999996,-5.5116,-13.527433333333333,-10.1525,-3.374933333333333,-11.035866666666667,-8.873283333333333,4.623566666666666,18.650966666666665,0.34179186492633484,1.8370811786916195,55.55555555555555,33.33333333333333,22.222222222222225,20.0,25.0,-4.999999999999999
actionable_f1_elastic_w4_pure_rank,train_oof,W3,6,-4.973466666666666,-0.3965388888888894,-4.576927777777778,-6.679466666666666,-1.735266666666667,-3.309883333333333,-12.279033333333333,-11.821866666666665,-0.4571666666666676,-10.483649999999999,-9.609,3.942133333333333,18.964499999999997,0.3210459020932701,1.6041882838581611,55.55555555555555,27.777777777777775,27.777777777777775,0.0,33.333333333333336,-33.33333333333333
actionable_f1_lgbm_w1_distinct_industry,train_oof,W1,6,0.83715,1.1790777777777777,-0.34192777777777766,0.7840833333333335,0.5259500000000004,-0.7153500000000004,-5.483066666666667,-4.733366666666667,-0.7496999999999998,-5.29955,-4.3074,8.444866666666666,9.125866666666667,1.5401721664275465,1.9279864226308265,22.22222222222222,22.22222222222222,0.0,0.0,0.0,0.0
actionable_f1_lgbm_w1_distinct_industry,train_oof,W2,6,0.38704444444444447,0.44519444444444467,-0.05815000000000037,-0.5447000000000003,-1.6292166666666668,-0.4471333333333334,-8.350599999999998,-10.141233333333334,1.7906333333333357,-6.693849999999999,-9.606533333333333,12.0498,13.6653,1.4429861327329776,1.3474988249292492,22.22222222222222,33.33333333333333,-11.11111111111111,0.0,0.0,0.0
actionable_f1_lgbm_w1_distinct_industry,train_oof,W4,6,2.098633333333334,4.424038888888888,-2.325405555555555,-0.75075,-3.1863499999999996,0.9813833333333335,-9.282733333333333,-10.1525,0.869766666666667,-7.694049999999999,-8.873283333333333,19.743966666666665,32.01253333333333,2.1269561407918642,3.153167528523352,33.33333333333333,38.88888888888889,-5.555555555555555,0.0,25.0,-25.0
actionable_f1_lgbm_w1_distinct_industry,train_oof,W3,6,0.721544444444444,2.016144444444444,-1.2945999999999998,-0.3916166666666666,-1.39135,0.9935333333333327,-11.0098,-11.821866666666665,0.8120666666666647,-9.026116666666667,-9.609,20.139499999999998,18.964499999999997,1.8292339552035457,1.6041882838581611,22.22222222222222,33.33333333333333,-11.11111111111111,50.0,33.333333333333336,16.666666666666668
actionable_f1_lgbm_w1_portfolio_aware,train_oof,W1,6,0.83715,1.1790777777777777,-0.34192777777777766,0.7840833333333335,0.5259500000000004,-0.7153500000000004,-5.483066666666667,-4.733366666666667,-0.7496999999999998,-5.29955,-4.3074,8.444866666666666,9.125866666666667,1.5401721664275465,1.9279864226308265,22.22222222222222,22.22222222222222,0.0,0.0,0.0,0.0
actionable_f1_lgbm_w1_portfolio_aware,train_oof,W2,6,0.38704444444444447,0.44519444444444467,-0.05815000000000037,-0.5447000000000003,-1.6292166666666668,-0.4471333333333334,-8.350599999999998,-10.141233333333334,1.7906333333333357,-6.693849999999999,-9.606533333333333,12.0498,13.6653,1.4429861327329776,1.3474988249292492,22.22222222222222,33.33333333333333,-11.11111111111111,0.0,0.0,0.0
actionable_f1_lgbm_w1_portfolio_aware,train_oof,W4,6,2.098633333333334,4.424038888888888,-2.325405555555555,-0.75075,-3.1863499999999996,0.9813833333333335,-9.282733333333333,-10.1525,0.869766666666667,-7.694049999999999,-8.873283333333333,19.743966666666665,32.01253333333333,2.1269561407918642,3.153167528523352,33.33333333333333,38.88888888888889,-5.555555555555555,0.0,25.0,-25.0
actionable_f1_lgbm_w1_portfolio_aware,train_oof,W3,6,0.721544444444444,2.016144444444444,-1.2945999999999998,-0.3916166666666666,-1.39135,0.9935333333333327,-11.0098,-11.821866666666665,0.8120666666666647,-9.026116666666667,-9.609,20.139499999999998,18.964499999999997,1.8292339552035457,1.6041882838581611,22.22222222222222,33.33333333333333,-11.11111111111111,50.0,33.333333333333336,16.666666666666668
actionable_f1_lgbm_w1_pure_rank,train_oof,W1,6,-1.2324388888888889,1.1790777777777777,-2.411516666666666,-2.5968999999999998,0.5259500000000004,-1.2302333333333326,-5.483066666666667,-4.733366666666667,-0.7496999999999998,-5.29955,-4.3074,4.597533333333334,9.125866666666667,0.8384967050069305,1.9279864226308265,22.22222222222222,22.22222222222222,0.0,0.0,0.0,0.0
