eps_mode,variant,semi_signal_weeks,semi_hit_weeks,semi_week_rate,semi_pick_slots,pick_slots,semi_pick_rate,unique_semis,examples
with_eps,grid_act_noeps_noind_prox_nogeom_relaxed,28,4,0.14285714285714285,6,50,0.12,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_act_noeps_noind_prox_nogeom_strict,28,4,0.14285714285714285,6,48,0.125,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epsknown_noind_prox_clean_relaxed,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epsknown_noind_prox_keep_relaxed,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epsknown_noind_prox_keep_strict,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epsknown_noind_prox_nodry_relaxed,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epsknown_noind_prox_nogeom_relaxed,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epsknown_noind_prox_nogeom_strict,28,4,0.14285714285714285,6,49,0.12244897959183673,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epspass2known_noind_prox_clean_relaxed,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epspass2known_noind_prox_keep_relaxed,28,4,0.14285714285714285,6,48,0.125,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epspass2known_noind_prox_nodry_relaxed,28,4,0.14285714285714285,6,50,0.12,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_epspass2known_noind_prox_nogeom_relaxed,28,4,0.14285714285714285,6,50,0.12,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_noeps_noind_prox_clean_relaxed,28,4,0.14285714285714285,6,50,0.12,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_noeps_noind_prox_keep_relaxed,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_noeps_noind_prox_keep_strict,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_noeps_noind_prox_nodry_relaxed,28,4,0.14285714285714285,6,51,0.11764705882352941,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_noeps_noind_prox_nogeom_relaxed,28,4,0.14285714285714285,6,50,0.12,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_sig_noeps_noind_prox_nogeom_strict,28,4,0.14285714285714285,6,48,0.125,ADI;ASML;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM/ASML; 2026-04-02:MRVL; 2026-06-18:TXN/ADI
with_eps,grid_act_epsknown_noind_def_clean_relaxed,28,4,0.14285714285714285,5,50,0.1,ADI;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM; 2026-04-02:MRVL; 2026-06-18:ADI/TXN
with_eps,grid_act_epsknown_noind_def_keep_relaxed,28,4,0.14285714285714285,5,50,0.1,ADI;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM; 2026-04-02:MRVL; 2026-06-18:ADI/TXN
with_eps,grid_act_epsknown_noind_def_keep_strict,28,4,0.14285714285714285,5,50,0.1,ADI;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM; 2026-04-02:MRVL; 2026-06-18:ADI/TXN
with_eps,grid_act_epsknown_noind_def_nodry_relaxed,28,4,0.14285714285714285,5,50,0.1,ADI;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM; 2026-04-02:MRVL; 2026-06-18:ADI/TXN
with_eps,grid_act_epsknown_noind_def_nogeom_relaxed,28,4,0.14285714285714285,5,49,0.10204081632653061,ADI;MRVL;MU;TSM;TXN,2025-12-19:MU; 2026-01-02:TSM; 2026-04-02:MRVL; 2026-06-18:ADI/TXN
